Contract A,Contract B,Similarity,Size A,Size B
Manyu_0x95af.sol,NipponIdolToken_0x8ca3.sol,62.12,41221,21388
Permit2Proxy_0x89c6.sol,PolygonEcosystemToken_0x455e.sol,62.11,151070,103575
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0xf668.sol,62.06,21582,40127
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x46ea.sol,62.06,21582,40127
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0xfaf1.sol,62.06,21582,40127
OptimizedTransparentUpgradeableProxy_0x902f.sol,ERC1967Proxy_0x511c.sol,62.04,17846,40825
ERC1967Proxy_0x328f.sol,OptimizedTransparentUpgradeableProxy_0x902f.sol,62.04,40825,17846
SpotVault_0x7f86.sol,PolygonEcosystemToken_0x455e.sol,62.03,82921,103575
EntryPoint_0x4337.sol,DSTRXToken_0xb841.sol,62.0,189083,189830
InitializableERC20_0x79d8.sol,TokenMintERC20Token_0x95ad.sol,61.93,3943,16291
OrderToken_0xabd4.sol,Token_0x21f5.sol,61.9,23151,14606
AltLayerToken_0x8457.sol,BeamToken_0x62d0.sol,61.9,90352,86944
BTR_0x6c76.sol,BeamToken_0x62d0.sol,61.88,187609,86944
NexiraToken_0xe387.sol,BioToken_0xcb15.sol,61.87,164963,72228
ERC1967Proxy_0x3ef3.sol,LidoExecutionLayerRewardsVault_0x388c.sol,61.85,24631,24542
ENA_0x57e1.sol,NipponIdolToken_0x8ca3.sol,61.84,76453,21388
InitializableERC20_0x79d8.sol,OrbsToken_0xff56.sol,61.78,3943,11971
LidoExecutionLayerRewardsVault_0x388c.sol,ERC1967Proxy_0x5ccb.sol,61.77,24542,23612
LidoExecutionLayerRewardsVault_0x388c.sol,ERC1967Proxy_0x604d.sol,61.77,24542,23612
AethirToken_0xbe0e.sol,ZigCoin_0xb261.sol,61.76,96318,19009
SynFuturesToken_0x6e15.sol,DVN_0x589d.sol,61.76,67820,109056
SynFuturesToken_0x6e15.sol,DVN_0xa59b.sol,61.76,67820,109056
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,Token_0x21f5.sol,61.75,47187,14606
AltLayerToken_0x8457.sol,MetaMorphoV1_1_0x31a5.sol,61.75,90352,260053
AltLayerToken_0x8457.sol,MetaMorphoV1_1_0x9b5e.sol,61.75,90352,260053
ZamaERC20_0xa12c.sol,BioToken_0xcb15.sol,61.74,203390,72228
TransparentUpgradeableProxy_0x33b4.sol,OptimizedTransparentUpgradeableProxy_0x902f.sol,61.71,36593,17846
SpotVault_0x7f86.sol,LidoExecutionLayerRewardsVault_0x388c.sol,61.7,82921,24542
FF_0xfa1c.sol,MetaMorphoV1_1_0x9b5e.sol,61.63,150922,260053
FF_0xfa1c.sol,MetaMorphoV1_1_0x31a5.sol,61.63,150922,260053
ZamaERC20_0xa12c.sol,Open_0xa227.sol,61.59,203390,24861
JasmyCoin_0x7420.sol,AnyoneProtocolToken_0xfeac.sol,61.59,18886,45903
AethirToken_0xbe0e.sol,JasmyCoin_0x7420.sol,61.58,96318,18886
BeaconProxy_0x1f5f.sol,LidoExecutionLayerRewardsVault_0x388c.sol,61.52,23776,24542
BeaconProxy_0x74a0.sol,LidoExecutionLayerRewardsVault_0x388c.sol,61.52,23776,24542
MetaMorphoV1_1_0x9b5e.sol,Succinct_0x6bef.sol,61.47,260053,145962
OptimizedTransparentUpgradeableProxy_0x902f.sol,EthcoinProxy_0xe957.sol,61.47,17846,22502
MetaMorphoV1_1_0x31a5.sol,Succinct_0x6bef.sol,61.47,260053,145962
JasmyCoin_0x7420.sol,WLD_0x163f.sol,61.46,18886,29701
RelayRouterV3_0xb92f.sol,RelayApprovalProxyV3_0xccc8.sol,61.41,56689,99570
NexiraToken_0xe387.sol,ERC1155TL_0x9278.sol,61.4,164963,152929
TransparentUpgradeableProxy_0xb3fa.sol,OptimizedTransparentUpgradeableProxy_0x902f.sol,61.39,36734,17846
OptimizedTransparentUpgradeableProxy_0x902f.sol,PProxy_0x4c17.sol,61.37,17846,22504
AdminUpgradableProxy_0x81d4.sol,LidoExecutionLayerRewardsVault_0x388c.sol,61.36,19096,24542
TransparentUpgradeableProxy_0x3302.sol,OptimizedTransparentUpgradeableProxy_0x902f.sol,61.31,36317,17846
EntryPoint_0x4337.sol,DelegationManager_0xdb9b.sol,61.29,189083,149351
ZigCoin_0xb261.sol,CTAToken_0x9068.sol,61.24,19009,23553
OrderToken_0xabd4.sol,LidoExecutionLayerRewardsVault_0x388c.sol,61.24,23151,24542
ENA_0x57e1.sol,ZigCoin_0xb261.sol,61.21,76453,19009
ERC1155TL_0x9278.sol,BeamToken_0x62d0.sol,61.2,152929,86944
IMXToken_0xf57e.sol,Token_0x21f5.sol,61.17,24860,14606
LidoExecutionLayerRewardsVault_0x388c.sol,TetherUSD_0x3f69.sol,61.16,24542,25680
SpotVault_0x7f86.sol,AnyoneProtocolToken_0xfeac.sol,61.14,82921,45903
ZRXToken_0xe41d.sol,OrbsToken_0xff56.sol,61.09,5225,11971
TokenMintERC20Token_0x95ad.sol,MUSD_0xdd46.sol,61.05,16291,87500
TransparentUpgradeableProxy_0x33b4.sol,FiatTokenProxy_0x1aba.sol,61.02,36593,21582
CustodialWalletFactoryV2_0x5b61.sol,AnyoneProtocolToken_0xfeac.sol,61.0,61675,45903
Chain_0xa2cd.sol,Uni_0x1f98.sol,60.98,23886,23277
AltLayerToken_0x8457.sol,UXLINKToken_0x3991.sol,60.9,90352,120137
SpotVault_0x7f86.sol,DVN_0xa59b.sol,60.89,82921,109056
SpotVault_0x7f86.sol,DVN_0x589d.sol,60.89,82921,109056
FreaksMutation_0x041e.sol,DelegationManager_0xdb9b.sol,60.89,195718,149351
ENA_0x57e1.sol,TokenMintERC20Token_0x95ad.sol,60.88,76453,16291
ENA_0x57e1.sol,SimpleToken_0x4d22.sol,60.87,76453,16736
AltLayerToken_0x8457.sol,DelegationManager_0xdb9b.sol,60.87,90352,149351
TransparentUpgradeableProxy_0x02b8.sol,LidoExecutionLayerRewardsVault_0x388c.sol,60.86,29086,24542
OptimizedTransparentUpgradeableProxy_0x902f.sol,TransparentUpgradeableProxy_0x1d68.sol,60.86,17846,43091
BioToken_0xcb15.sol,ZtakingPool_0xf047.sol,60.85,72228,100918
LidoExecutionLayerRewardsVault_0x388c.sol,CTAToken_0x9068.sol,60.84,24542,23553
ZamaERC20_0xa12c.sol,CTAToken_0x9068.sol,60.82,203390,23553
OrderToken_0xabd4.sol,CustodialWalletFactoryV2_0x5b61.sol,60.82,23151,61675
OptimizedTransparentUpgradeableProxy_0x902f.sol,ERC1967Proxy_0xc2f2.sol,60.8,17846,21946
FreaksMutation_0x041e.sol,MUSD_0xdd46.sol,60.8,195718,87500
ZigCoin_0xb261.sol,Open_0xa227.sol,60.8,19009,24861
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x511c.sol,60.79,21582,40825
OrderToken_0xabd4.sol,ZigCoin_0xb261.sol,60.79,23151,19009
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x328f.sol,60.79,21582,40825
Chain_0xa2cd.sol,JasmyCoin_0x7420.sol,60.78,23886,18886
ERC1967Proxy_0x4fef.sol,OptimizedTransparentUpgradeableProxy_0x902f.sol,60.78,22127,17846
OptimizedTransparentUpgradeableProxy_0x902f.sol,ERC1967Proxy_0x8e02.sol,60.78,17846,22205
Manyu_0x95af.sol,Token_0x21f5.sol,60.76,41221,14606
ZamaERC20_0xa12c.sol,OrderToken_0xabd4.sol,60.74,203390,23151
MUSD_0xdd46.sol,BeamToken_0x62d0.sol,60.72,87500,86944
LidoExecutionLayerRewardsVault_0x388c.sol,Open_0xa227.sol,60.6,24542,24861
WrappedReact_0x8171.sol,PendlePrincipalToken_0x9db3.sol,60.59,29036,46049
FiatTokenProxy_0x1aba.sol,EthcoinProxy_0xe957.sol,60.58,21582,22502
FiatTokenProxy_0x1aba.sol,PProxy_0x4c17.sol,60.53,21582,22504
LidoExecutionLayerRewardsVault_0x388c.sol,TransparentUpgradeableProxy_0x85ec.sol,60.52,24542,28908
LidoExecutionLayerRewardsVault_0x388c.sol,TransparentUpgradeableProxy_0x1c47.sol,60.52,24542,28908
FreaksMutation_0x041e.sol,EntryPoint_0x4337.sol,60.51,195718,189083
ENA_0x57e1.sol,JasmyCoin_0x7420.sol,60.51,76453,18886
ApprovalProxy_0xbbbf.sol,RelayRouterV3_0xb92f.sol,60.5,93233,56689
JasmyCoin_0x7420.sol,CTAToken_0x9068.sol,60.5,18886,23553
AltLayerToken_0x8457.sol,TokenMintERC20Token_0x95ad.sol,60.48,90352,16291
TransparentUpgradeableProxy_0x6c96.sol,LidoExecutionLayerRewardsVault_0x388c.sol,60.48,28886,24542
CustodialWalletFactoryV2_0x5b61.sol,CTAToken_0x9068.sol,60.47,61675,23553
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x4fef.sol,60.46,21582,22127
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x8e02.sol,60.46,21582,22205
LidoExecutionLayerRewardsVault_0x388c.sol,TransparentUpgradeableProxy_0x1a9d.sol,60.41,24542,44163
LidoExecutionLayerRewardsVault_0x388c.sol,TransparentUpgradeableProxy_0x3328.sol,60.41,24542,44163
ERC1967Proxy_0xadf7.sol,LidoExecutionLayerRewardsVault_0x388c.sol,60.41,44163,24542
LidoExecutionLayerRewardsVault_0x388c.sol,TransparentUpgradeableProxy_0x238a.sol,60.41,24542,44163
LidoExecutionLayerRewardsVault_0x388c.sol,TransparentUpgradeableProxy_0xbca3.sol,60.41,24542,44163
AethirToken_0xbe0e.sol,DSTRXToken_0xb841.sol,60.36,96318,189830
AethirToken_0xbe0e.sol,UXLINKToken_0x3991.sol,60.34,96318,120137
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,AethirToken_0xbe0e.sol,60.29,47187,96318
DSTRXToken_0xb841.sol,PolygonEcosystemToken_0x455e.sol,60.28,189830,103575
DSTRXToken_0xb841.sol,ZtakingPool_0xf047.sol,60.27,189830,100918
PepeToken_0x6982.sol,AethirToken_0xbe0e.sol,60.26,20169,96318
AdminUpgradeabilityProxy_0x6c3e.sol,InitializableImmutableAdminUpgradeabilityProxy_0x8787.sol,60.24,9862,12428
AdminUpgradeabilityProxy_0x4580.sol,InitializableImmutableAdminUpgradeabilityProxy_0x8787.sol,60.24,9858,12428
InitializableImmutableAdminUpgradeabilityProxy_0x8787.sol,AdminUpgradeabilityProxy_0x394d.sol,60.24,12428,9862
JasmyCoin_0x7420.sol,Open_0xa227.sol,60.22,18886,24861
ERC721SeaDropCloneable_0x672c.sol,Plague_0x815d.sol,60.22,153456,100105
ERC721SeaDropCloneable_0x14d6.sol,Plague_0x815d.sol,60.22,153456,100105
ZamaERC20_0xa12c.sol,BeamToken_0x62d0.sol,60.2,203390,86944
CustodialWalletFactoryV2_0x5b61.sol,Open_0xa227.sol,60.17,61675,24861
LidoExecutionLayerRewardsVault_0x388c.sol,OptimizedTransparentUpgradeableProxy_0x1732.sol,60.17,24542,28981
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0xb3fa.sol,60.14,21582,36734
SimpleToken_0x4d22.sol,FetchToken_0xaea4.sol,60.09,16736,42471
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x3302.sol,60.05,21582,36317
